semester_code,user_code,subject_code,score
201811,100018122,phl1,58
201811,100018122,eco1,62
201811,100018122,phy1,62
201811,100018122,bio1,63
201811,100018122,for1,62
201811,100018123,kor1,71
201811,100018123,eng1,71
201811,100018123,mat1,73
201811,100018123,his1,67
201811,100018123,phl1,66
201811,100018123,eco1,70
201811,100018123,phy1,69
201811,100018123,bio1,70
201811,100018123,for1,70
201811,100018124,kor1,75
201811,100018124,eng1,77
201811,100018124,mat1,77
201811,100018124,his1,71
201811,100018124,phl1,70
201811,100018124,eco1,74
201811,100018124,phy1,73
201811,100018124,bio1,73
201811,100018124,for1,74
201811,100018125,kor1,56
201811,100018125,eng1,55
201811,100018125,mat1,56
201811,100018125,his1,56
201811,100018125,phl1,54
201811,100018125,eco1,56
201811,100018125,phy1,58
201811,100018125,bio1,58
201811,100018125,for1,57
201811,100018126,kor1,49
201811,100018126,eng1,50
201811,100018126,mat1,52
201811,100018126,his1,51
201811,100018126,phl1,50
201811,100018126,eco1,51
201811,100018126,phy1,54
201811,100018126,bio1,52
201811,100018126,for1,54
201811,100018127,kor1,41
201811,100018127,eng1,42
201811,100018127,mat1,42
201811,100018127,his1,42
201811,100018127,phl1,41
201811,100018127,eco1,42
201811,100018127,phy1,46
201811,100018127,bio1,44
201811,100018127,for1,45
201811,100018128,kor1,41
201811,100018128,eng1,42
201811,100018128,mat1,42
201811,100018128,his1,42
201811,100018128,phl1,42
201811,100018128,eco1,42
201811,100018128,phy1,46
201811,100018128,bio1,44
201811,100018128,for1,45
201811,100018129,kor1,73
201811,100018129,eng1,75
201811,100018129,mat1,75
201811,100018129,his1,69
201811,100018129,phl1,69
201811,100018129,eco1,73
201811,100018129,phy1,72
201811,100018129,bio1,71
201811,100018129,for1,73
201811,100018130,kor1,58
201811,100018130,eng1,59
201811,100018130,mat1,59
201811,100018130,his1,58
201811,100018130,phl1,56
201811,100018130,eco1,59
201811,100018130,phy1,60
201811,100018130,bio1,61
201811,100018130,for1,59
201811,100018131,kor1,73
201811,100018131,eng1,75
201811,100018131,mat1,76
201811,100018131,his1,70
201811,100018131,phl1,69
201811,100018131,eco1,74
201811,100018131,phy1,72
201811,100018131,bio1,72
201811,100018131,for1,74
201811,100018132,kor1,77
201811,100018132,eng1,79
201811,100018132,mat1,79
201811,100018132,his1,72
201811,100018132,phl1,71
201811,100018132,eco1,76
201811,100018132,phy1,74
201811,100018132,bio1,74
201811,100018132,for1,75
201811,100018133,kor1,78
201811,100018133,eng1,79
201811,100018133,mat1,79
201811,100018133,his1,74
201811,100018133,phl1,72
201811,100018133,eco1,77
201811,100018133,phy1,75
201811,100018133,bio1,75
201811,100018133,for1,76
201811,100018134,kor1,36
201811,100018134,eng1,37
201811,100018134,mat1,37
201811,100018134,his1,37
201811,100018134,phl1,37
201811,100018134,eco1,37
201811,100018134,phy1,40
201811,100018134,bio1,39
201811,100018134,for1,40
201811,100018135,kor1,50
201811,100018135,eng1,51
201811,100018135,mat1,53
201811,100018135,his1,52
201811,100018135,phl1,51
201811,100018135,eco1,52
201811,100018135,phy1,55
201811,100018135,bio1,53
201811,100018135,for1,54
201811,100018136,kor1,46
201811,100018136,eng1,48
201811,100018136,mat1,49
201811,100018136,his1,47
201811,100018136,phl1,47
201811,100018136,eco1,48
201811,100018136,phy1,50
201811,100018136,bio1,49
201811,100018136,for1,51
201811,100018137,kor1,21
201811,100018137,eng1,20
201811,100018137,mat1,23
201811,100018137,his1,20
201811,100018137,phl1,21
201811,100018137,eco1,20
201811,100018137,phy1,20
201811,100018137,bio1,21
201811,100018137,for1,25
201811,100018138,kor1,61
201811,100018138,eng1,63
201811,100018138,mat1,63
201811,100018138,his1,60
201811,100018138,phl1,58
201811,100018138,eco1,61
201811,100018138,phy1,62
201811,100018138,bio1,63
201811,100018138,for1,62
201811,100018139,kor1,20
201811,100018139,eng1,20
201811,100018139,mat1,22
201811,100018139,his1,20
201811,100018139,phl1,20
201811,100018139,eco1,18
201811,100018139,phy1,20
201811,100018139,bio1,19
201811,100018139,for1,24
201811,100018140,kor1,45
201811,100018140,eng1,47
201811,100018140,mat1,48
201811,100018140,his1,46
201811,100018140,phl1,46
201811,100018140,eco1,47
201811,100018140,phy1,50
201811,100018140,bio1,48
201811,100018140,for1,50
201811,100018141,kor1,45
201811,100018141,eng1,46
201811,100018141,mat1,48
201811,100018141,his1,46
201811,100018141,phl1,45
201811,100018141,eco1,47
201811,100018141,phy1,50
201811,100018141,bio1,47
201811,100018141,for1,49
201811,100018142,kor1,42
201811,100018142,eng1,42
201811,100018142,mat1,43
201811,100018142,his1,43
201811,100018142,phl1,42
201811,100018142,eco1,43
201811,100018142,phy1,46
201811,100018142,bio1,44
201811,100018142,for1,46
201811,100018143,kor1,25
201811,100018143,eng1,24
201811,100018143,mat1,27
201811,100018143,his1,28
201811,100018143,phl1,28
201811,100018143,eco1,26
201811,100018143,phy1,27
201811,100018143,bio1,27
201811,100018143,for1,29
201811,100018144,kor1,29
201811,100018144,eng1,29
201811,100018144,mat1,30
201811,100018144,his1,32
201811,100018144,phl1,32
201811,100018144,eco1,31
201811,100018144,phy1,33
201811,100018144,bio1,31
201811,100018144,for1,32
201811,100018145,kor1,55
201811,100018145,eng1,53
201811,100018145,mat1,55
201811,100018145,his1,55
201811,100018145,phl1,54
201811,100018145,eco1,54
201811,100018145,phy1,57
201811,100018145,bio1,57
201811,100018145,for1,55
201811,100018146,kor1,32
201811,100018146,eng1,32
201811,100018146,mat1,32
201811,100018146,his1,34
201811,100018146,phl1,33
201811,100018146,eco1,33
201811,100018146,phy1,35
201811,100018146,bio1,34
201811,100018146,for1,34
201811,100018147,kor1,31
201811,100018147,eng1,32
201811,100018147,mat1,31
201811,100018147,his1,34
201811,100018147,phl1,33
201811,100018147,eco1,33
201811,100018147,phy1,35
201811,100018147,bio1,33
201811,100018147,for1,33
201811,100018148,kor1,65
201811,100018148,eng1,66
201811,100018148,mat1,68
201811,100018148,his1,63
201811,100018148,phl1,61
201811,100018148,eco1,65
201811,100018148,phy1,66
201811,100018148,bio1,67
201811,100018148,for1,67
201811,100018149,kor1,54
201811,100018149,eng1,53
201811,100018149,mat1,55
201811,100018149,his1,55
201811,100018149,phl1,53
201811,100018149,eco1,54
201811,100018149,phy1,57
201811,100018149,bio1,57
201811,100018149,for1,55
201811,100018150,kor1,58
201811,100018150,eng1,58
201811,100018150,mat1,58
201811,100018150,his1,58
201811,100018150,phl1,56
201811,100018150,eco1,58
201811,100018150,phy1,59
201811,100018150,bio1,60
201811,100018150,for1,59
201811,100018151,kor1,27
201811,100018151,eng1,26
201811,100018151,mat1,29
201811,100018151,his1,29
201811,100018151,phl1,30
201811,100018151,eco1,27
201811,100018151,phy1,30
201811,100018151,bio1,28
201811,100018151,for1,30
201811,100018152,kor1,78
201811,100018152,eng1,80
201811,100018152,mat1,80
201811,100018152,his1,75
201811,100018152,phl1,73
201811,100018152,eco1,77
201811,100018152,phy1,75
201811,100018152,bio1,76
201811,100018152,for1,77
201811,100018153,kor1,62
201811,100018153,eng1,64
201811,100018153,mat1,64
201811,100018153,his1,61
201811,100018153,phl1,59
201811,100018153,eco1,62
201811,100018153,phy1,63
201811,100018153,bio1,64
201811,100018153,for1,63
201811,100018154,kor1,30
201811,100018154,eng1,29
201811,100018154,mat1,30
201811,100018154,his1,32
201811,100018154,phl1,32
201811,100018154,eco1,31
201811,100018154,phy1,33
201811,100018154,bio1,31
201811,100018154,for1,32
201811,100018155,kor1,40
201811,100018155,eng1,41
201811,100018155,mat1,42
201811,100018155,his1,41
201811,100018155,phl1,41
201811,100018155,eco1,41
201811,100018155,phy1,45
201811,100018155,bio1,43
201811,100018155,for1,44
201811,100018156,kor1,82
201811,100018156,eng1,85
201811,100018156,mat1,85
201811,100018156,his1,80
201811,100018156,phl1,80
201811,100018156,eco1,86
201811,100018156,phy1,81
201811,100018156,bio1,83
201811,100018156,for1,81
201811,100018157,kor1,18
201811,100018157,eng1,12
201811,100018157,mat1,13
201811,100018157,his1,15
201811,100018157,phl1,14
201811,100018157,eco1,14
201811,100018157,phy1,16
201811,100018157,bio1,13
201811,100018157,for1,15
201811,100018158,kor1,59
201811,100018158,eng1,60
201811,100018158,mat1,60
201811,100018158,his1,58
201811,100018158,phl1,57
201811,100018158,eco1,60
201811,100018158,phy1,60
201811,100018158,bio1,61
201811,100018158,for1,60
201811,100018159,kor1,38
201811,100018159,eng1,39
201811,100018159,mat1,40
201811,100018159,his1,39
201811,100018159,phl1,39
201811,100018159,eco1,40
201811,100018159,phy1,43
201811,100018159,bio1,41
201811,100018159,for1,41
201811,100018160,kor1,18
201811,100018160,eng1,18
201811,100018160,mat1,16
201811,100018160,his1,17
201811,100018160,phl1,19
201811,100018160,eco1,15
201811,100018160,phy1,17
201811,100018160,bio1,16
201811,100018160,for1,21
201811,100018161,kor1,82
201811,100018161,eng1,86
201811,100018161,mat1,86
201811,100018161,his1,80
201811,100018161,phl1,81
201811,100018161,eco1,89
201811,100018161,phy1,82
201811,100018161,bio1,84
201811,100018161,for1,81
201811,100018162,kor1,40
201811,100018162,eng1,40
201811,100018162,mat1,41
201811,100018162,his1,41
201811,100018162,phl1,40
201811,100018162,eco1,40
201811,100018162,phy1,45
201811,100018162,bio1,42
201811,100018162,for1,43
201811,100018163,kor1,82
201811,100018163,eng1,85
201811,100018163,mat1,85
201811,100018163,his1,80
201811,100018163,phl1,80
201811,100018163,eco1,84
201811,100018163,phy1,81
201811,100018163,bio1,82
201811,100018163,for1,81
201811,100018164,kor1,31
201811,100018164,eng1,30
201811,100018164,mat1,31
201811,100018164,his1,33
201811,100018164,phl1,32
201811,100018164,eco1,32
201811,100018164,phy1,35
201811,100018164,bio1,33
201811,100018164,for1,33
201811,100018165,kor1,19
201811,100018165,eng1,19
201811,100018165,mat1,16
201811,100018165,his1,19
201811,100018165,phl1,19
201811,100018165,eco1,15
201811,100018165,phy1,18
201811,100018165,bio1,17
201811,100018165,for1,21
201811,100018166,kor1,75
201811,100018166,eng1,78
201811,100018166,mat1,78
201811,100018166,his1,72
201811,100018166,phl1,71
201811,100018166,eco1,74
201811,100018166,phy1,73
201811,100018166,bio1,74
201811,100018166,for1,75
201811,100018167,kor1,57
201811,100018167,eng1,58
201811,100018167,mat1,58
201811,100018167,his1,58
201811,100018167,phl1,56
201811,100018167,eco1,58
201811,100018167,phy1,59
201811,100018167,bio1,60
201811,100018167,for1,59
201811,100018168,kor1,87
201811,100018168,eng1,93
201811,100018168,mat1,89
201811,100018168,his1,86
201811,100018168,phl1,81
201811,100018168,eco1,91
201811,100018168,phy1,86
201811,100018168,bio1,87
201811,100018168,for1,90
201811,100018169,kor1,40
201811,100018169,eng1,41
201811,100018169,mat1,41
201811,100018169,his1,41
201811,100018169,phl1,41
201811,100018169,eco1,41
201811,100018169,phy1,45
201811,100018169,bio1,43
201811,100018169,for1,44
201811,100018170,kor1,30
201811,100018170,eng1,30
201811,100018170,mat1,30
201811,100018170,his1,33
201811,100018170,phl1,32
201811,100018170,eco1,31
201811,100018170,phy1,34
201811,100018170,bio1,32
201811,100018170,for1,32
201811,100018171,kor1,59
201811,100018171,eng1,59
201811,100018171,mat1,60
201811,100018171,his1,58
201811,100018171,phl1,56
201811,100018171,eco1,59
201811,100018171,phy1,60
201811,100018171,bio1,61
201811,100018171,for1,59
201811,100018172,kor1,86
201811,100018172,eng1,93
201811,100018172,mat1,88
201811,100018172,his1,82
201811,100018172,phl1,81
201811,100018172,eco1,91
201811,100018172,phy1,86
201811,100018172,bio1,85
201811,100018172,for1,84
201811,100018173,kor1,45
201811,100018173,eng1,47
201811,100018173,mat1,48
201811,100018173,his1,46
201811,100018173,phl1,46
201811,100018173,eco1,47
201811,100018173,phy1,50
201811,100018173,bio1,48
201811,100018173,for1,49
201811,100018174,kor1,57
201811,100018174,eng1,58
201811,100018174,mat1,58
201811,100018174,his1,57
201811,100018174,phl1,56
201811,100018174,eco1,58
201811,100018174,phy1,59
201811,100018174,bio1,60
201811,100018174,for1,58
201811,100018175,kor1,40
201811,100018175,eng1,41
201811,100018175,mat1,42
201811,100018175,his1,41
201811,100018175,phl1,41
201811,100018175,eco1,41
201811,100018175,phy1,45
201811,100018175,bio1,43
201811,100018175,for1,44
201811,100018176,kor1,48
201811,100018176,eng1,50
201811,100018176,mat1,50
201811,100018176,his1,50
201811,100018176,phl1,48
201811,100018176,eco1,50
201811,100018176,phy1,52
201811,100018176,bio1,51
201811,100018176,for1,53
201811,100018177,kor1,62
201811,100018177,eng1,64
201811,100018177,mat1,64
201811,100018177,his1,61
201811,100018177,phl1,59
201811,100018177,eco1,62
201811,100018177,phy1,63
201811,100018177,bio1,64
201811,100018177,for1,63
201811,100018178,kor1,55
201811,100018178,eng1,53
201811,100018178,mat1,55
201811,100018178,his1,55
201811,100018178,phl1,54
201811,100018178,eco1,55
201811,100018178,phy1,57
201811,100018178,bio1,57
201811,100018178,for1,55
201811,100018179,kor1,34
201811,100018179,eng1,36
201811,100018179,mat1,35
201811,100018179,his1,36
201811,100018179,phl1,36
201811,100018179,eco1,36
201811,100018179,phy1,39
201811,100018179,bio1,37
201811,100018179,for1,38
201811,100018180,kor1,69
201811,100018180,eng1,69
201811,100018180,mat1,72
201811,100018180,his1,66
201811,100018180,phl1,66
201811,100018180,eco1,68
201811,100018180,phy1,68
201811,100018180,bio1,69
201811,100018180,for1,69
201811,100018181,kor1,53
201811,100018181,eng1,52
201811,100018181,mat1,54
201811,100018181,his1,54
201811,100018181,phl1,53
201811,100018181,eco1,54
201811,100018181,phy1,56
201811,100018181,bio1,56
201811,100018181,for1,55
201811,100018182,kor1,76
201811,100018182,eng1,79
201811,100018182,mat1,79
201811,100018182,his1,72
201811,100018182,phl1,71
201811,100018182,eco1,74
201811,100018182,phy1,74
201811,100018182,bio1,74
201811,100018182,for1,75
201811,100018183,kor1,46
201811,100018183,eng1,48
201811,100018183,mat1,49
201811,100018183,his1,47
201811,100018183,phl1,47
201811,100018183,eco1,48
201811,100018183,phy1,50
201811,100018183,bio1,49
201811,100018183,for1,51
201811,100018184,kor1,61
201811,100018184,eng1,63
201811,100018184,mat1,63
201811,100018184,his1,60
201811,100018184,phl1,58
201811,100018184,eco1,62
201811,100018184,phy1,62
201811,100018184,bio1,63
201811,100018184,for1,62
201811,100018185,kor1,50
201811,100018185,eng1,50
201811,100018185,mat1,52
201811,100018185,his1,51
201811,100018185,phl1,50
201811,100018185,eco1,51
201811,100018185,phy1,54
201811,100018185,bio1,52
201811,100018185,for1,54
201811,100018186,kor1,50
201811,100018186,eng1,51
201811,100018186,mat1,53
201811,100018186,his1,52
201811,100018186,phl1,51
201811,100018186,eco1,51
201811,100018186,phy1,54
201811,100018186,bio1,53
201811,100018186,for1,54
201811,100018187,kor1,47
201811,100018187,eng1,49
201811,100018187,mat1,50
201811,100018187,his1,49
201811,100018187,phl1,48
201811,100018187,eco1,49
201811,100018187,phy1,51
201811,100018187,bio1,50
201811,100018187,for1,52
201811,100018188,kor1,47
201811,100018188,eng1,49
201811,100018188,mat1,50
201811,100018188,his1,49
201811,100018188,phl1,48
201811,100018188,eco1,49
201811,100018188,phy1,51
201811,100018188,bio1,50
201811,100018188,for1,52
201811,100018189,kor1,48
201811,100018189,eng1,50
201811,100018189,mat1,50
201811,100018189,his1,50
201811,100018189,phl1,49
201811,100018189,eco1,50
201811,100018189,phy1,52
201811,100018189,bio1,51
201811,100018189,for1,53
201811,100018190,kor1,29
201811,100018190,eng1,29
201811,100018190,mat1,30
201811,100018190,his1,32
201811,100018190,phl1,32
201811,100018190,eco1,31
201811,100018190,phy1,33
201811,100018190,bio1,31
201811,100018190,for1,32
201811,100018191,kor1,55
201811,100018191,eng1,53
201811,100018191,mat1,55
201811,100018191,his1,56
201811,100018191,phl1,54
201811,100018191,eco1,55
201811,100018191,phy1,57
201811,100018191,bio1,57
201811,100018191,for1,56
201811,100018192,kor1,27
201811,100018192,eng1,26
201811,100018192,mat1,29
201811,100018192,his1,30
201811,100018192,phl1,30
201811,100018192,eco1,28
201811,100018192,phy1,30
201811,100018192,bio1,29
201811,100018192,for1,30
201811,100018193,kor1,67
201811,100018193,eng1,67
201811,100018193,mat1,70
201811,100018193,his1,65
201811,100018193,phl1,62
201811,100018193,eco1,67
201811,100018193,phy1,67
201811,100018193,bio1,68
201811,100018193,for1,67
201811,100018194,kor1,41
201811,100018194,eng1,42
201811,100018194,mat1,42
201811,100018194,his1,42
201811,100018194,phl1,42
201811,100018194,eco1,42
201811,100018194,phy1,46
201811,100018194,bio1,44
201811,100018194,for1,45
201811,100018195,kor1,72
201811,100018195,eng1,71
201811,100018195,mat1,73
201811,100018195,his1,68
201811,100018195,phl1,67
201811,100018195,eco1,71
201811,100018195,phy1,69
201811,100018195,bio1,70
201811,100018195,for1,70
201811,100018196,kor1,57
201811,100018196,eng1,56
201811,100018196,mat1,57
201811,100018196,his1,57
201811,100018196,phl1,55
201811,100018196,eco1,57
201811,100018196,phy1,58
201811,100018196,bio1,59
201811,100018196,for1,57
201811,100018197,kor1,68
201811,100018197,eng1,69
201811,100018197,mat1,71
201811,100018197,his1,66
201811,100018197,phl1,65
201811,100018197,eco1,68
201811,100018197,phy1,68
201811,100018197,bio1,69
201811,100018197,for1,68
201811,100018198,kor1,24
201811,100018198,eng1,23
201811,100018198,mat1,24
201811,100018198,his1,25
201811,100018198,phl1,25
201811,100018198,eco1,24
201811,100018198,phy1,25
201811,100018198,bio1,24
201811,100018198,for1,27
201811,100018199,kor1,31
201811,100018199,eng1,30
201811,100018199,mat1,31
201811,100018199,his1,33
201811,100018199,phl1,32
201811,100018199,eco1,32
201811,100018199,phy1,34
201811,100018199,bio1,32
201811,100018199,for1,32
201811,100018200,kor1,40
201811,100018200,eng1,42
201811,100018200,mat1,42
201811,100018200,his1,41
201811,100018200,phl1,41
201811,100018200,eco1,41
201811,100018200,phy1,45
201811,100018200,bio1,43
